id,id_student,gender,region,highest_education,imd_band,age_band,studied_credits,disability,num_of_prev_attempts_y,sum_click,id_site,final_result,final_result_code
315,2155014,0,6,2,9,1,60,2,0.0,4.751633986928105,167297002.0,Pass,1
316,2164705,0,5,1,5,1,120,1,0.0,3.039473684210526,41550577.0,Fail,3
317,2171627,0,11,1,2,2,60,1,0.0,3.3819095477386933,217586589.0,Pass,1
318,2182846,0,3,1,8,2,60,1,0.0,3.046999276934201,756055373.0,Pass,1
319,2194100,0,2,1,6,2,60,1,0.0,3.228110599078341,237277348.0,Pass,1
320,2197016,0,5,3,2,2,60,1,0.0,3.5060240963855422,226891590.0,Pass,1
321,2208424,1,1,1,1,1,60,1,0.0,2.8877005347593583,204474292.0,Pass,1
322,2229865,0,6,1,3,2,60,1,0.0,3.5521405049396266,498073420.0,Pass,1
323,2255601,0,4,1,9,2,120,1,0.0,4.114886731391586,337859214.0,Withdrawn,2
324,2268379,0,8,1,1,1,60,1,0.0,2.7003205128205128,341145510.0,Pass,1
325,2278464,1,4,2,2,2,60,1,0.0,2.765765765765766,60685029.0,Pass,1
326,2293923,1,4,1,10,1,150,1,0.0,2.7545454545454544,60141024.0,Pass,1
327,2312620,0,8,3,1,2,60,1,0.0,3.5841269841269843,172222017.0,Withdrawn,2
328,2318055,1,10,1,10,2,60,1,0.5,3.4451097804391217,439805687.0,Withdrawn,2
329,2318055,1,10,1,10,2,60,1,0.5,3.4451097804391217,439805687.0,Pass,1
330,2324976,0,1,3,10,2,60,1,0.0,0.0,0.0,Withdrawn,2
331,2329342,0,2,2,5,2,120,1,0.0,2.9123711340206184,106070137.0,Pass,1
332,2339528,0,3,2,5,1,60,1,0.0,3.825806451612903,84743807.0,Distinction,4
333,2342426,1,11,2,1,2,60,1,0.0,3.501930501930502,283199786.0,Fail,3
334,2344901,0,11,1,7,1,60,1,0.0,3.0902777777777777,78729981.0,Fail,3
335,2358056,0,12,3,0,1,60,1,0.0,2.9191176470588234,297428754.0,Fail,3
336,2358969,0,2,1,8,1,180,1,0.5,3.3696,513549260.0,Withdrawn,2
337,2358969,0,2,1,8,1,60,1,0.5,3.3696,513549260.0,Pass,1
338,2364471,0,1,3,10,1,60,2,0.0,3.220627802690583,1219130028.0,Pass,1
339,2365101,1,9,3,1,1,300,1,0.5,0.0,0.0,Withdrawn,2
340,2365101,1,9,3,1,1,240,1,0.5,0.0,0.0,Withdrawn,2
341,2367155,0,2,1,9,1,120,1,0.0,4.211764705882353,278840041.0,Pass,1
342,2369266,0,3,2,8,2,60,1,0.0,4.470833333333333,262420456.0,Pass,1
343,2376496,0,8,1,1,1,120,1,0.0,2.480132450331126,165111665.0,Pass,1
344,2391984,1,4,1,10,1,60,1,0.0,4.351063829787234,102782482.0,Withdrawn,2
345,2411661,0,4,1,9,1,120,1,0.0,4.592,68342781.0,Fail,3
346,2411778,1,1,3,1,1,120,1,0.0,6.2635983263598325,130661335.0,Withdrawn,2
347,2412002,1,7,2,6,2,90,1,0.0,3.4262295081967213,533595495.0,Distinction,4
348,2412967,0,4,1,9,2,60,1,0.0,3.5214899713467047,381617980.0,Pass,1
349,2429854,1,3,1,3,2,120,2,0.5,3.7968127490039842,167618448.0,Withdrawn,2
350,2429854,1,3,1,3,2,60,2,0.5,3.7968127490039842,167618448.0,Fail,3
351,2437837,0,12,1,2,1,60,1,0.0,3.970414201183432,369582798.0,Pass,1
352,2449878,0,8,1,2,1,60,1,0.0,2.3831417624521074,142701488.0,Pass,1
353,2456480,1,1,2,9,2,120,1,0.0,2.506849315068493,39911712.0,Fail,3
354,2457256,1,4,2,9,2,180,1,0.0,3.7905882352941176,232358061.0,Pass,1
355,2458355,1,3,2,9,2,60,1,0.0,3.647212543554007,627661655.0,Pass,1
356,2460080,1,1,3,10,3,60,1,0.0,4.919540229885057,380494741.0,Pass,1
357,2461190,1,4,3,8,3,60,1,0.0,4.063025210084033,130121567.0,Fail,3
358,2469673,0,11,2,1,2,60,1,0.0,3.16969696969697,90207607.0,Fail,3
359,2470694,0,1,3,6,3,60,1,0.5,2.9638439581351093,697271484.0,Withdrawn,2
360,2470694,0,1,3,6,3,60,1,0.5,2.9638439581351093,697271484.0,Fail,3
361,2479954,1,5,1,5,1,60,1,0.0,2.503875968992248,70525902.0,Pass,1
362,2481901,1,10,2,9,2,60,1,0.0,3.9136546184738954,272243853.0,Pass,1
363,2482700,1,4,2,10,1,120,1,0.0,3.9128329297820823,225781615.0,Pass,1
364,2486127,0,2,3,10,1,120,1,0.0,2.9340277777777777,314886882.0,Pass,1
365,2498700,0,5,2,5,1,240,1,0.0,3.3615023474178405,465807742.0,Pass,1
366,2516503,1,9,3,5,2,60,1,0.0,2.888052681091251,581126308.0,Pass,1
367,2518069,1,8,1,10,1,60,1,0.0,3.61744966442953,244368897.0,Pass,1
368,2521459,0,3,2,3,1,60,1,0.0,2.9696969696969697,198455168.0,Pass,1
369,2523736,1,5,1,1,3,120,1,0.0,2.06140350877193,124645821.0,Pass,1
370,2529279,0,5,3,7,2,60,1,0.0,3.5386904761904763,183696972.0,Pass,1
371,2532302,0,2,1,9,1,60,1,0.0,3.3966480446927374,195725938.0,Pass,1
372,2536991,1,4,3,10,3,60,1,0.0,2.7551020408163267,214313502.0,Distinction,4
373,2542724,0,6,2,5,1,60,1,0.0,3.737704918032787,33351516.0,Withdrawn,2
374,2550279,0,12,3,0,2,60,1,0.0,4.2368024132730016,362488183.0,Pass,1
375,2551220,0,4,2,10,1,60,1,0.0,2.6381709741550696,274999331.0,Pass,1
376,2552472,0,4,3,9,2,120,1,0.0,5.580645161290323,50846007.0,Withdrawn,2
377,2555340,0,4,3,10,2,60,1,0.0,4.2784200385356455,567468508.0,Pass,1
378,2557283,1,11,3,9,3,60,1,0.0,4.0165929203539825,988398753.0,Pass,1
379,2559575,1,7,2,2,1,60,1,0.0,2.981651376146789,119183655.0,Pass,1
380,2562034,1,2,1,8,1,60,1,0.0,3.701492537313433,36633970.0,Pass,1
381,2566163,0,4,1,9,1,60,1,0.0,3.824519230769231,227437378.0,Pass,1
382,2566592,0,4,1,10,2,60,1,0.0,3.511627906976744,211575503.0,Pass,1
383,2569324,1,4,1,10,1,120,1,0.5,2.4527363184079602,174574168.0,Withdrawn,2
384,2569324,1,4,1,10,1,60,1,0.5,2.4527363184079602,174574168.0,Pass,1
385,2574528,1,13,3,0,2,60,1,0.0,2.494949494949495,216504733.0,Pass,1
386,2574583,1,11,2,8,2,60,1,0.0,4.41588785046729,233987221.0,Pass,1
387,2576122,1,5,1,8,1,60,1,0.5,2.9,50856416.0,Withdrawn,2
388,2576122,1,5,1,8,2,60,1,0.5,2.9,50856416.0,Fail,3
389,2578995,0,6,1,3,1,60,2,0.0,2.779874213836478,260778360.0,Pass,1
390,2586560,0,2,2,9,2,60,1,0.0,3.9849108367626886,398555414.0,Pass,1
391,2594139,0,7,1,6,1,60,1,0.0,6.185430463576159,165112034.0,Pass,1
392,2598871,0,2,1,9,2,60,1,0.0,3.73224043715847,300137486.0,Pass,1
393,2599352,0,1,1,2,1,120,1,0.0,3.5365853658536586,179323653.0,Pass,1
394,2600688,1,6,1,1,1,60,1,0.0,3.9863013698630136,79820651.0,Pass,1
395,2606098,0,8,1,10,1,60,1,0.0,2.4797979797979797,108251449.0,Pass,1
396,2613116,0,3,2,3,2,60,1,0.0,4.473484848484849,144334195.0,Pass,1
397,2617002,0,11,1,9,1,60,1,0.0,3.482269503546099,231266930.0,Pass,1
398,2620584,1,6,1,5,1,60,2,0.0,3.1724137931034484,15855681.0,Fail,3
399,2639449,1,8,1,3,1,120,1,0.0,2.6303630363036303,165647099.0,Pass,1
400,2639540,0,5,1,10,2,60,1,0.0,2.489226869455006,431349191.0,Pass,1
401,2639641,1,9,2,2,2,120,1,0.0,3.251592356687898,343335461.0,Pass,1
402,2641155,1,8,2,6,2,60,1,0.0,3.091798344620015,726590774.0,Pass,1
403,2643002,0,7,1,9,2,60,1,0.0,3.104591836734694,428614411.0,Pass,1
404,2645733,0,7,1,5,1,180,1,0.0,2.9392265193370166,296860482.0,Pass,1
405,2649826,1,2,2,7,2,60,1,0.0,3.824583866837388,853944949.0,Distinction,4
406,2650282,1,3,1,4,2,60,1,0.0,2.4653846153846155,142156608.0,Pass,1
407,2664024,1,9,3,10,2,60,1,0.0,2.8055555555555554,157455151.0,Pass,1
408,2666246,1,5,1,10,1,60,1,0.0,2.6493506493506493,126302541.0,Pass,1
409,2669816,1,11,1,10,1,60,1,0.0,2.0437956204379564,74903681.0,Fail,3
410,2671132,1,3,3,1,3,60,1,0.0,5.446559297218156,373421994.0,Pass,1
411,2676809,0,12,3,3,1,150,1,0.0,2.3059701492537314,73262540.0,Fail,3
412,2678643,0,4,1,9,1,60,1,0.0,3.929553264604811,318201409.0,Pass,1
413,2685865,0,8,2,2,1,60,1,0.0,3.206150341685649,479990981.0,Pass,1
414,2688067,1,2,1,3,1,60,1,0.0,3.8533333333333335,41007716.0,Pass,1
415,2689958,1,2,1,5,2,60,1,0.0,2.2528669724770642,953446991.0,Distinction,4
416,2691206,0,6,1,6,1,60,1,0.0,2.784242424242424,451051591.0,Distinction,4
417,2691244,1,4,1,5,2,180,1,0.0,2.107142857142857,122470497.0,Pass,1
418,2694424,1,2,1,8,2,120,1,0.0,3.3609561752988046,686089646.0,Pass,1
419,2698257,1,8,2,7,1,120,1,0.0,2.838951310861423,145966421.0,Pass,1
420,6516,1,1,3,9,3,60,1,0.0,4.216012084592145,580761132.0,Pass,1
421,24734,0,4,2,7,1,60,1,0.0,2.1695652173913045,201857948.0,Pass,1
422,26192,0,2,1,7,2,60,1,0.0,3.3732928679817906,578279640.0,Distinction,4
423,28061,1,11,2,5,2,60,1,0.0,2.3981900452488687,581787275.0,Pass,1
424,31600,0,7,1,5,1,60,1,0.0,3.4047619047619047,110641798.0,Pass,1
425,46844,1,12,3,2,2,60,1,0.0,2.0238095238095237,147614657.0,Pass,1
426,52765,0,11,2,4,2,120,1,0.0,3.8043143297380584,1138961339.0,Pass,1
427,55104,0,6,1,7,1,60,1,0.0,2.8136882129277567,461615555.0,Pass,1
428,58071,1,2,3,10,3,60,1,0.0,4.61188369152971,694029374.0,Pass,1
429,58316,0,10,1,8,1,120,1,0.0,3.0760095011876483,369522896.0,Pass,1
430,62487,0,8,1,3,1,60,1,0.0,2.501831501831502,239443143.0,Pass,1
431,63165,1,9,1,9,2,60,1,0.0,2.6666666666666665,300222182.0,Pass,1
432,70011,0,1,3,5,1,60,1,0.0,3.4931731294374657,1606177264.0,Pass,1
433,75255,1,5,1,5,1,120,1,0.0,2.8528528528528527,292731051.0,Pass,1
434,79403,1,4,2,9,2,60,1,0.0,5.165217391304348,302593645.0,Withdrawn,2
435,85092,0,7,2,2,1,60,1,0.0,2.8663793103448274,203882056.0,Pass,1
436,85144,1,1,1,6,2,60,1,0.0,2.1578947368421053,266762790.0,Pass,1
437,85302,1,3,2,9,2,60,1,0.0,3.2995658465991315,606343259.0,Pass,1
438,87431,1,9,2,3,2,60,1,0.0,3.9507389162561575,178049097.0,Withdrawn,2
439,95755,1,9,2,10,1,60,1,0.0,3.0,111386539.0,Withdrawn,2
440,101116,0,2,2,7,2,60,1,0.0,2.6722054380664653,580742220.0,Pass,1
441,107489,0,3,3,1,1,60,1,0.0,3.0684253915910964,1064555993.0,Pass,1
442,108872,1,3,3,9,3,60,1,0.0,3.6047120418848166,335701991.0,Pass,1
443,109155,0,4,3,10,1,60,1,0.0,3.430681818181818,772084387.0,Pass,1
444,111512,1,10,1,5,1,60,1,0.0,3.06993006993007,125422860.0,Fail,3
445,117818,0,3,1,5,2,60,1,0.0,3.6609071274298057,406229327.0,Pass,1
446,119902,0,7,1,7,2,60,1,0.0,3.978494623655914,570980307.0,Withdrawn,2
447,121349,0,7,1,5,2,60,1,1.0,5.008869179600887,395970826.0,Pass,1
448,124064,0,9,1,7,1,120,1,0.0,2.755735492577598,650454051.0,Distinction,4
449,125018,1,4,3,8,2,60,1,0.0,3.5749185667752443,538518238.0,Pass,1
450,130034,0,2,1,7,2,60,1,0.0,2.8880126182965298,556343444.0,Pass,1
451,130547,0,4,1,8,2,60,1,0.0,3.6184971098265897,303605558.0,Pass,1
452,130636,1,9,1,3,1,60,1,0.0,2.6141732283464565,111658311.0,Pass,1
453,131390,1,2,1,10,2,60,1,0.0,2.9622641509433962,46484604.0,Pass,1
454,133816,0,4,1,8,2,60,1,0.0,4.4543429844097995,787740463.0,Pass,1
455,133922,1,12,2,4,1,60,1,0.0,2.371900826446281,212653548.0,Pass,1
456,135471,1,2,2,10,2,60,1,0.0,3.5796875,561470342.0,Distinction,4
457,139033,1,9,1,10,2,60,1,0.0,2.7526132404181185,251983500.0,Fail,3
458,141506,1,1,1,1,2,60,1,0.0,3.074074074074074,118403398.0,Fail,3
459,146503,1,2,2,2,2,120,2,0.0,1.7607655502392345,183309458.0,Pass,1
460,149741,0,1,1,1,2,60,1,0.0,3.956081081081081,519501237.0,Pass,1
461,149962,1,6,1,7,1,60,1,0.0,2.0434782608695654,60516783.0,Pass,1
462,151587,0,10,1,4,1,120,1,0.0,2.2739726027397262,64159402.0,Withdrawn,2
463,152668,0,4,2,10,1,60,1,0.0,3.1742738589211617,211378850.0,Withdrawn,2
464,158707,0,9,1,9,1,60,1,0.0,5.296875,785849528.0,Withdrawn,2
465,164944,0,2,1,5,1,60,2,0.0,2.272727272727273,502073542.0,Pass,1
466,165226,0,10,1,2,1,60,1,0.0,4.871559633027523,191207287.0,Fail,3
467,167961,1,7,3,8,3,60,1,0.0,3.46742671009772,538669411.0,Pass,1
468,174024,1,12,1,3,2,60,1,0.0,4.561797752808989,156387765.0,Pass,1
469,174094,0,9,2,2,2,60,2,0.0,4.306939501779359,985980173.0,Pass,1
470,174745,0,8,1,8,2,60,1,0.0,4.92354740061162,286931719.0,Pass,1
471,175447,1,3,1,6,2,60,1,0.0,3.0402252614641996,1090312078.0,Pass,1
472,175772,0,2,3,10,2,270,1,0.0,5.285464098073555,500798814.0,Withdrawn,2
473,183057,1,10,2,10,1,60,1,0.0,3.292490118577075,221899216.0,Pass,1
474,185350,1,11,2,3,2,60,1,0.0,2.5934065934065935,79946835.0,Fail,3
475,199636,1,2,1,2,2,60,1,0.0,3.5859375,449603466.0,Pass,1
476,199897,1,8,3,3,2,60,1,0.0,3.01980198019802,620764936.0,Pass,1
477,200804,1,4,1,10,1,60,1,0.0,2.9245283018867925,279041449.0,Pass,1
478,205494,1,7,3,2,2,60,1,0.0,4.740425531914894,206381571.0,Pass,1
479,228021,1,1,1,5,2,60,1,0.0,3.2694805194805197,1081207866.0,Distinction,4
480,228383,1,11,3,6,1,60,1,0.0,4.562141491395794,458854657.0,Pass,1
481,232307,1,4,2,6,2,60,1,0.0,3.7142857142857144,166168253.0,Pass,1
482,235068,0,8,2,2,2,60,1,0.0,3.7833109017496636,652210892.0,Pass,1
483,236875,1,6,1,5,1,60,1,0.0,1.7179487179487178,102617352.0,Pass,1
484,237274,1,11,1,3,1,60,1,0.0,2.49691738594328,711558770.0,Pass,1
485,243510,0,7,2,7,1,60,1,0.0,2.758793969849246,174803067.0,Fail,3
486,244246,0,9,1,7,1,60,1,0.0,3.211764705882353,373161475.0,Pass,1
487,248581,0,6,1,5,1,60,1,0.0,3.7248062015503876,678981424.0,Distinction,4
488,252073,0,11,1,2,2,120,1,0.0,2.5292397660818713,300104867.0,Pass,1
489,254625,1,10,1,1,2,60,1,0.0,3.1741214057507987,549323946.0,Distinction,4
490,258587,1,7,1,3,2,60,1,0.0,5.195754716981132,1115919271.0,Distinction,4
491,260623,1,9,2,5,1,60,1,0.0,2.923076923076923,353593476.0,Pass,1
492,263251,1,2,1,5,2,60,1,0.0,4.6103896103896105,472744937.0,Pass,1
493,263543,1,2,2,10,2,60,1,0.0,2.340675477239354,597842908.0,Pass,1
494,263952,1,12,2,0,2,60,1,0.0,3.2522522522522523,389685851.0,Distinction,4
495,266524,0,4,1,2,1,240,1,0.0,1.9617486338797814,160770708.0,Pass,1
496,273346,1,8,2,8,2,60,1,0.0,3.146747352496218,580287229.0,Pass,1
497,274947,1,2,2,5,1,120,1,0.0,2.5353535353535355,86962316.0,Withdrawn,2
498,275674,0,3,1,1,1,60,1,0.0,3.381877022653722,542041715.0,Withdrawn,2
499,275792,0,2,3,6,1,60,1,0.0,2.3091603053435112,230192922.0,Pass,1
500,277123,0,8,1,8,2,60,1,0.0,2.768041237113402,170157904.0,Fail,3
501,281077,0,2,3,6,1,60,1,0.0,2.4453551912568305,321416459.0,Pass,1
502,281636,0,6,1,1,1,60,1,0.0,2.98,789647729.0,Pass,1
503,285315,1,2,3,8,1,60,1,0.0,3.363372093023256,301852050.0,Pass,1
504,287040,0,2,1,5,2,90,1,0.0,3.257183908045977,610845828.0,Pass,1
505,287204,1,1,1,4,1,60,1,0.0,3.6462450592885376,444328610.0,Pass,1
506,287210,1,1,1,8,2,60,1,0.0,3.7005649717514126,776758065.0,Pass,1
507,288994,1,1,1,2,1,120,1,0.0,4.466666666666667,26311532.0,Fail,3
508,289449,1,8,3,10,2,60,1,0.0,3.219277108433735,364119168.0,Pass,1
509,290164,0,1,3,2,2,60,1,0.0,4.111189801699717,1238683389.0,Pass,1
510,292525,1,4,1,8,1,60,1,0.0,2.3208955223880596,117928193.0,Pass,1
511,292775,1,9,1,5,1,60,1,0.0,2.75,593043771.0,Pass,1
512,293824,0,7,1,6,2,60,1,0.0,4.367606412382532,1587124662.0,Pass,1
513,294496,1,5,1,3,2,60,2,0.0,2.562162162162162,487055569.0,Pass,1
514,294655,1,10,1,8,2,60,1,0.0,4.049270072992701,480896377.0,Fail,3
515,295060,1,2,1,8,1,60,1,0.0,1.8313856427378965,525892985.0,Fail,3
516,295075,1,4,3,8,3,60,1,0.0,5.701388888888889,252859221.0,Pass,1
517,296424,1,1,1,2,2,60,1,0.0,2.9173838209982788,509838293.0,Pass,1
518,298034,1,1,1,8,2,120,1,0.0,4.470744680851064,330046344.0,Fail,3
519,298838,0,11,1,8,1,60,1,0.0,2.9216757741347905,481909617.0,Pass,1
520,301967,1,7,1,1,1,60,1,0.0,1.6637931034482758,102009811.0,Pass,1
521,302476,1,9,1,8,1,60,1,0.0,2.7044410413476263,573283773.0,Distinction,4
522,303521,0,13,1,1,2,60,1,0.0,6.738476011288805,932736407.0,Pass,1
523,303985,0,1,3,8,1,60,1,1.0,2.7214285714285715,122793062.0,Pass,1
524,304465,0,6,1,6,1,60,1,0.0,3.442829457364341,905407974.0,Pass,1
525,306646,1,4,1,9,1,60,1,0.0,2.0,63150745.0,Pass,1
526,309142,0,4,1,10,2,60,1,0.0,2.3045267489711936,213261794.0,Pass,1
527,310412,0,3,1,5,2,60,1,0.0,4.9872068230277184,411605408.0,Pass,1
528,311235,1,7,1,6,2,60,1,0.0,3.528700906344411,290443012.0,Pass,1
529,311659,1,2,1,8,1,120,1,0.0,2.5454545454545454,38591353.0,Fail,3
530,313937,1,1,3,9,2,60,1,0.0,3.7791644058600107,1616571735.0,Pass,1
531,315076,1,11,1,4,1,60,1,0.0,2.6973684210526314,466876031.0,Pass,1
532,315744,1,1,1,10,2,60,1,0.0,4.037069726390115,993974236.0,Distinction,4
533,323370,0,6,1,2,1,120,1,0.0,3.1346998535871156,599187302.0,Pass,1
534,323805,0,6,1,1,1,180,1,0.0,0.0,0.0,Withdrawn,2
535,328024,1,11,1,3,2,60,1,0.0,3.9934640522875817,536771082.0,Pass,1
536,328734,0,2,1,9,1,180,1,0.0,0.0,0.0,Withdrawn,2
537,329659,0,2,1,2,1,60,2,0.0,3.006172839506173,142087302.0,Fail,3
538,330594,1,7,2,6,1,60,1,0.0,2.674358974358974,342330152.0,Pass,1
539,332884,1,10,1,7,1,60,1,0.0,2.148631029986962,673003808.0,Pass,1
540,334441,1,3,3,7,1,60,1,0.0,2.1603053435114505,115296095.0,Fail,3
541,335247,1,7,1,9,1,60,1,0.0,2.4552845528455283,216162737.0,Pass,1
542,337748,0,11,1,2,1,120,1,0.0,2.90625,28065970.0,Withdrawn,2
543,338407,1,8,1,7,2,60,1,0.0,2.783505154639175,85341312.0,Pass,1
544,341876,1,2,3,3,1,120,1,0.0,3.568,438528473.0,Withdrawn,2
545,345440,1,4,3,10,1,60,1,0.0,2.323943661971831,62272843.0,Pass,1
546,345519,0,12,1,0,1,60,1,0.0,2.5640449438202246,390441442.0,Pass,1
547,346118,0,2,1,1,2,120,1,0.0,3.4653465346534653,177434909.0,Pass,1
548,348275,1,1,3,5,2,120,1,0.0,3.1142857142857143,153490853.0,Withdrawn,2
549,348807,1,8,1,9,2,60,1,0.0,2.4285714285714284,153619531.0,Pass,1
550,350156,1,7,1,2,1,120,1,0.0,1.8481848184818481,265757802.0,Pass,1
551,350939,1,2,2,9,1,60,1,0.0,3.1570796460176993,396844238.0,Pass,1
552,351336,0,8,1,3,1,60,1,0.0,2.210772833723653,374634725.0,Pass,1
553,353665,1,4,1,8,2,60,1,0.0,2.248587570621469,155642634.0,Pass,1
554,354170,0,10,1,4,1,60,1,0.0,3.0191693290734825,274920539.0,Fail,3
555,356170,1,5,3,2,1,60,1,0.0,3.1604938271604937,213260930.0,Pass,1
556,358182,1,4,2,9,1,120,1,0.0,3.1630615640599,527258798.0,Pass,1
557,364957,0,2,3,8,2,60,1,0.0,3.3225152129817443,432668447.0,Pass,1
558,369834,1,6,1,7,1,60,1,0.0,2.6082474226804124,425385383.0,Withdrawn,2
559,371710,1,1,3,3,1,60,1,0.0,4.8764415156507415,532506524.0,Pass,1
560,373872,0,4,1,5,1,60,1,0.0,4.186301369863013,320540350.0,Pass,1
561,375260,1,13,3,0,1,60,1,0.0,1.5238970588235294,477793773.0,Pass,1
562,375646,1,3,1,5,1,120,1,0.0,2.4534412955465585,216767203.0,Pass,1
563,377546,1,2,1,6,1,120,2,0.0,2.3680456490727533,615883465.0,Distinction,4
564,381642,0,5,1,1,1,60,1,0.0,2.3933209647495364,472761945.0,Withdrawn,2
565,382095,1,4,2,6,1,60,1,0.0,2.9974937343358397,700015757.0,Pass,1
566,383180,0,4,1,8,1,60,1,0.0,3.532258064516129,163135373.0,Withdrawn,2
567,383600,1,1,1,8,1,60,1,0.0,3.7371134020618557,170287561.0,Pass,1
568,383723,1,2,3,10,3,60,1,0.0,3.674146341463415,1798124859.0,Pass,1
569,384203,1,1,3,1,1,120,1,0.0,4.287841191066997,1060878129.0,Pass,1
570,384725,0,2,2,10,2,60,1,0.0,4.021496130696475,1020414911.0,Pass,1
571,387533,1,1,3,6,2,60,1,0.0,3.832167832167832,250839867.0,Fail,3
572,387954,0,4,1,7,2,60,1,0.0,5.267326732673268,88583135.0,Withdrawn,2
573,388147,0,7,1,3,2,300,1,0.0,2.94,131562309.0,Fail,3
574,391249,1,4,3,10,2,60,1,0.0,3.4750656167979,668576021.0,Distinction,4
575,396599,0,4,2,7,1,120,2,0.0,3.1295180722891565,291196259.0,Fail,3
576,396655,0,4,2,5,1,180,2,0.0,1.8188976377952757,222774662.0,Fail,3
577,398171,0,7,1,8,1,120,1,0.0,2.9514348785871967,397438707.0,Pass,1
578,398349,0,8,3,8,1,60,1,0.0,3.347622759158223,1125686861.0,Pass,1
579,400147,1,9,2,7,2,60,1,0.0,2.0736196319018405,142965470.0,Pass,1
580,400682,0,3,1,1,1,60,1,0.0,3.1366336633663368,442915646.0,Pass,1
581,401404,1,6,1,10,1,180,1,0.0,3.0482758620689654,381663789.0,Pass,1
582,402204,1,6,1,0,2,60,1,0.0,3.3083700440528636,199630616.0,Pass,1
583,402727,0,2,1,7,1,60,2,0.0,2.1122448979591835,172038254.0,Pass,1
584,402961,0,5,2,9,2,60,1,0.0,4.1371480472297915,965778300.0,Pass,1
585,404356,0,9,1,10,1,60,1,0.0,3.31629392971246,549306435.0,Pass,1
586,406671,1,7,1,9,2,60,1,0.0,2.793103448275862,127177335.0,Pass,1
587,406682,1,9,3,8,3,60,1,0.0,3.405940594059406,708834892.0,Distinction,4
588,409100,1,9,3,9,2,60,1,0.0,3.745704467353952,510595999.0,Pass,1
589,409703,1,2,1,2,1,120,1,0.0,4.0519480519480515,608065967.0,Pass,1
590,410092,0,5,1,4,2,60,1,0.0,3.3564356435643563,88585221.0,Pass,1
591,411971,1,13,1,5,1,60,1,0.0,3.9698795180722892,291321485.0,Pass,1
592,418731,1,13,1,8,1,90,1,0.0,1.7887323943661972,62406736.0,Fail,3
593,421455,0,12,1,6,1,60,1,0.0,2.633273703041145,490826147.0,Pass,1
594,424577,1,3,3,3,1,120,1,0.0,4.223076923076923,456078139.0,Pass,1
595,429858,1,13,2,0,1,300,1,0.0,2.2745098039215685,89596039.0,Distinction,4
596,431025,1,2,1,10,1,150,1,0.0,2.857142857142857,92093106.0,Fail,3
597,439305,1,9,1,7,2,60,1,0.0,3.1597938144329896,170416925.0,Pass,1
598,440319,0,6,1,1,1,60,1,0.0,2.5900383141762453,228913281.0,Withdrawn,2
599,442064,0,7,3,8,1,120,1,0.0,2.627450980392157,134327968.0,Pass,1
600,442132,1,7,3,1,1,60,1,0.0,2.0952380952380953,73675654.0,Pass,1
601,446108,1,7,1,8,1,120,1,0.0,2.434903047091413,316756358.0,Pass,1
602,447481,1,13,1,8,1,60,1,0.0,2.5397350993377485,265273464.0,Pass,1
603,468120,1,6,2,6,1,120,1,0.0,2.0350877192982457,49995726.0,Fail,3
604,468694,1,4,1,10,1,120,1,0.0,3.0127388535031847,137700720.0,Withdrawn,2
605,470982,0,2,3,1,2,120,1,1.0,3.6908212560386473,363380682.0,Pass,1
606,476603,1,10,1,4,1,120,1,0.0,2.8980891719745223,413227135.0,Distinction,4
607,481022,1,8,1,1,1,180,1,0.0,1.462962962962963,47360747.0,Fail,3
608,483800,0,11,1,2,1,120,1,0.0,3.1740139211136893,378545094.0,Pass,1
609,484897,0,7,1,10,1,120,1,0.0,2.512367491166078,248873549.0,Pass,1
610,485962,0,2,3,8,1,120,1,0.0,2.41025641025641,376392814.0,Pass,1
611,488382,0,3,1,3,1,180,1,0.0,0.0,0.0,Withdrawn,2
612,488990,1,7,1,9,2,60,1,0.0,3.0084745762711864,207396096.0,Pass,1
613,500113,1,9,1,8,1,120,1,0.0,3.427536231884058,121303431.0,Pass,1
614,503889,0,11,1,2,1,60,1,0.0,2.6587412587412587,627624261.0,Pass,1
615,514526,1,3,2,3,1,120,2,0.0,2.25,17542289.0,Withdrawn,2
616,518808,0,1,3,10,1,60,1,0.0,4.44,285180612.0,Pass,1
617,522482,0,1,3,8,1,90,1,0.0,2.409090909090909,77183452.0,Withdrawn,2
618,527100,1,6,3,8,1,120,1,0.0,3.449056603773585,232689199.0,Distinction,4
619,527801,1,7,2,10,2,120,1,0.0,2.9754901960784315,179189730.0,Fail,3
620,533068,1,4,3,10,1,60,1,0.0,2.6357615894039736,132569287.0,Pass,1
621,537081,0,1,3,3,1,120,1,0.0,2.145320197044335,356483478.0,Fail,3
622,544253,1,3,1,7,2,120,1,0.0,3.13969571230982,634526226.0,Pass,1
623,548120,1,3,3,9,1,60,1,0.0,2.1671159029649596,325795445.0,Pass,1
624,561467,0,4,1,9,1,90,1,0.0,3.4318181818181817,115773171.0,Withdrawn,2
625,567922,0,5,1,6,1,120,1,0.0,0.0,0.0,Withdrawn,2
626,569505,0,8,3,7,2,60,1,0.0,3.5414920368818104,1046707104.0,Distinction,4
627,570317,1,10,1,8,1,120,1,0.0,3.229559748427673,279311446.0,Pass,1
628,574505,0,6,3,5,1,120,1,0.0,3.7117903930131004,200848300.0,Pass,1
629,588477,1,11,3,1,1,60,1,0.0,4.2275693311582385,1075519255.0,Pass,1
630,593846,1,4,3,6,1,120,1,0.0,3.49812734082397,234310316.0,Withdrawn,2
